submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
07/06/2021,NC,1003274,861878,141396,283,42,13669,12053,1616,2,0,07/06/2021 12:00:00 AM,Agree,Agree
09/27/2020,NC,206783,201782,5001,1256,32,3740,3698,42,26,2,09/27/2020 12:00:00 AM,Agree,Agree
03/27/2022,NC,2629403,2199907,429496,314,58,24888,21706,3182,10,1,03/27/2022 12:00:00 AM,Agree,Agree
04/14/2021,NC,927671,804700,122971,2117,601,12928,11424,1504,8,2,04/14/2021 12:00:00 AM,Agree,Agree
07/15/2021,NC,1010461,867091,143370,1102,288,13711,12089,1622,4,1,07/15/2021 12:00:00 AM,Agree,Agree
10/04/2020,NC,217988,211984,6004,1431,46,3918,3871,47,27,1,10/04/2020 12:00:00 AM,Agree,Agree
01/12/2021,NC,643343,581356,61987,5783,1493,9107,8281,826,113,26,01/12/2021 12:00:00 AM,Agree,Agree
05/18/2021,NC,978592,843748,134844,787,214,13342,11766,1576,9,1,05/18/2021 12:00:00 AM,Agree,Agree
06/01/2020,NC,29465,29464,1,779,0,1009,1009,0,21,0,06/01/2020 12:00:00 AM,Agree,Agree
01/14/2021,NC,658908,594317,64591,7935,1200,9308,8443,865,95,15,01/14/2021 12:00:00 AM,Agree,Agree
07/22/2020,NC,104798,104354,444,1813,50,1863,1861,2,25,0,07/22/2020 12:00:00 AM,Agree,Agree
02/20/2021,NC,834640,734583,100057,2512,569,12075,10693,1382,29,6,02/20/2021 12:00:00 AM,Agree,Agree
03/13/2020,NC,17,17,0,8,0,1,1,0,1,0,03/13/2020 12:00:00 AM,Agree,Agree
07/01/2022,NC,2882554,2401299,481255,4490,984,25676,22357,3319,10,1,07/01/2022 12:00:00 AM,Agree,Agree
02/19/2022,NC,2591582,2171029,420553,3286,795,23852,20806,3046,63,8,02/19/2022 12:00:00 AM,Agree,Agree
05/16/2020,NC,18258,18258,0,736,0,694,694,0,8,0,05/16/2020 12:00:00 AM,Agree,Agree
04/11/2021,NC,922398,800846,121552,1568,345,12897,11395,1502,14,3,04/11/2021 12:00:00 AM,Agree,Agree
03/18/2020,NC,62,62,0,23,0,1,1,0,0,0,03/18/2020 12:00:00 AM,Agree,Agree
05/14/2021,NC,975418,841290,134128,1143,244,13290,11723,1567,16,4,05/14/2021 12:00:00 AM,Agree,Agree
09/01/2020,NC,171665,168810,2855,1382,98,3009,2997,12,27,0,09/01/2020 12:00:00 AM,Agree,Agree
04/01/2022,NC,2632092,2201980,430112,601,125,24935,21745,3190,7,1,04/01/2022 12:00:00 AM,Agree,Agree
05/04/2022,NC,2674105,2235587,438518,2957,666,25133,21915,3218,8,2,05/04/2022 12:00:00 AM,Agree,Agree
08/28/2022,NC,3120103,2585395,534708,2414,374,26505,23039,3466,15,2,08/28/2022 12:00:00 AM,Agree,Agree
08/15/2020,NC,145563,143850,1713,1580,52,2534,2529,5,16,0,08/15/2020 12:00:00 AM,Agree,Agree
02/22/2022,NC,2597530,2175625,421905,2087,650,24026,20950,3076,51,9,02/22/2022 12:00:00 AM,Agree,Agree
10/24/2021,NC,1458298,1237923,220375,1586,215,18291,16087,2204,33,4,10/24/2021 12:00:00 AM,Agree,Agree
02/04/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/12/2022,NC,3163762,2618282,545480,1734,313,26683,23190,3493,12,2,09/12/2022 12:00:00 AM,Agree,Agree
01/22/2021,NC,711453,638523,72930,6818,1152,10170,9131,1039,98,18,01/22/2021 12:00:00 AM,Agree,Agree
02/07/2022,NC,2528724,2122791,405933,4387,539,22909,20018,2891,91,16,02/07/2022 12:00:00 AM,Agree,Agree
05/17/2022,NC,2713799,2267661,446138,2897,805,25217,21986,3231,11,1,05/17/2022 12:00:00 AM,Agree,Agree
06/12/2020,NC,41320,41314,6,1623,0,1185,1185,0,12,0,06/12/2020 12:00:00 AM,Agree,Agree
09/17/2020,NC,192865,188799,4066,1659,108,3467,3436,31,37,2,09/17/2020 12:00:00 AM,Agree,Agree
01/20/2021,NC,697540,626789,70751,6458,1327,9959,8960,999,124,29,01/20/2021 12:00:00 AM,Agree,Agree
10/10/2020,NC,229140,222007,7133,2174,186,4081,4025,56,30,1,10/10/2020 12:00:00 AM,Agree,Agree
02/27/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/20/2020,NC,331070,313248,17822,4144,431,5452,5286,166,37,4,11/20/2020 12:00:00 AM,Agree,Agree
08/18/2020,NC,149046,147179,1867,1269,91,2624,2617,7,32,1,08/18/2020 12:00:00 AM,Agree,Agree
10/09/2020,NC,226966,220019,6947,2144,214,4051,3996,55,26,1,10/09/2020 12:00:00 AM,Agree,Agree
11/21/2020,NC,334932,316630,18302,3862,480,5498,5325,173,46,7,11/21/2020 12:00:00 AM,Agree,Agree
05/22/2022,NC,2736971,2286364,450607,3570,518,25246,22011,3235,6,1,05/22/2022 12:00:00 AM,Agree,Agree
03/01/2021,NC,853690,749588,104102,1031,204,12344,10915,1429,21,4,03/01/2021 12:00:00 AM,Agree,Agree
10/29/2020,NC,268659,257682,10977,2817,250,4659,4556,103,50,4,10/29/2020 12:00:00 AM,Agree,Agree
02/28/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/27/2021,NC,1029991,882394,147597,2526,618,13808,12173,1635,15,1,07/27/2021 12:00:00 AM,Agree,Agree
10/13/2020,NC,233839,226346,7493,1785,239,4154,4092,62,23,0,10/13/2020 12:00:00 AM,Agree,Agree
04/23/2020,NC,7726,7726,0,396,0,306,306,0,13,0,10/05/2022 12:29:35 PM,Agree,Agree
11/13/2021,NC,1491991,1264494,227497,1645,372,18764,16518,2246,19,6,11/13/2021 12:00:00 AM,Agree,Agree
02/09/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/05/2020,NC,12474,12474,0,316,0,514,514,0,18,0,05/05/2020 12:00:00 AM,Agree,Agree
04/02/2022,NC,2632660,2202411,430249,568,137,24939,21748,3191,4,1,04/02/2022 12:00:00 AM,Agree,Agree
10/02/2022,NC,3210000,2653019,556981,1017,174,26852,23331,3521,2,0,10/02/2022 12:00:00 AM,Agree,Agree
01/31/2022,NC,2458718,2067396,391322,7373,811,22232,19468,2764,91,15,01/31/2022 12:00:00 AM,Agree,Agree
11/26/2021,NC,1516573,1284117,232456,1566,228,18991,16717,2274,20,3,11/26/2021 12:00:00 AM,Agree,Agree
12/13/2020,NC,441029,409227,31802,5418,509,6563,6229,334,80,10,12/13/2020 12:00:00 AM,Agree,Agree
02/18/2022,NC,2588296,2168538,419758,3984,888,23789,20751,3038,63,9,02/18/2022 12:00:00 AM,Agree,Agree
10/26/2021,NC,1461090,1240091,220999,1620,464,18353,16147,2206,29,2,10/26/2021 12:00:00 AM,Agree,Agree
07/13/2021,NC,1008294,865546,142748,886,240,13701,12081,1620,3,0,07/13/2021 12:00:00 AM,Agree,Agree
01/23/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/05/2020,NC,219314,213275,6039,1326,35,3946,3898,48,28,1,10/05/2020 12:00:00 AM,Agree,Agree
03/27/2021,NC,897565,782132,115433,1890,455,12729,11253,1476,12,2,03/27/2021 12:00:00 AM,Agree,Agree
02/15/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/22/2022,NC,2652157,2218077,434080,1869,365,25058,21854,3204,2,1,04/22/2022 12:00:00 AM,Agree,Agree
12/09/2021,NC,1552185,1311862,240323,4182,950,19242,16938,2304,27,4,12/09/2021 12:00:00 AM,Agree,Agree
10/23/2020,NC,255527,245741,9786,2654,297,4459,4374,85,28,1,10/23/2020 12:00:00 AM,Agree,Agree
03/29/2020,NC,1105,1105,0,141,0,7,7,0,1,0,03/29/2020 12:00:00 AM,Agree,Agree
09/24/2021,NC,1366101,1162346,203755,5508,864,16799,14774,2025,77,10,09/24/2021 12:00:00 AM,Agree,Agree
12/26/2020,NC,517162,474504,42658,4035,132,7495,6975,520,74,13,12/26/2020 12:00:00 AM,Agree,Agree
01/27/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/09/2021,NC,1423893,1210154,213739,3417,594,17687,15551,2136,58,8,10/09/2021 12:00:00 AM,Agree,Agree
01/05/2022,NC,1779983,1498238,281745,24413,5300,20033,17622,2411,48,7,01/05/2022 12:00:00 AM,Agree,Agree
05/09/2020,NC,14513,14513,0,466,0,589,589,0,19,0,05/09/2020 12:00:00 AM,Agree,Agree
03/16/2022,NC,2623395,2195349,428046,628,146,24724,21555,3169,19,2,03/16/2022 12:00:00 AM,Agree,Agree
06/18/2022,NC,2836549,2365385,471164,3780,769,25531,22242,3289,14,4,06/18/2022 12:00:00 AM,Agree,Agree
04/30/2022,NC,2666712,2229779,436933,2158,396,25105,21894,3211,2,1,04/30/2022 12:00:00 AM,Agree,Agree
10/14/2020,NC,235902,228154,7748,2063,255,4190,4123,67,36,5,10/14/2020 12:00:00 AM,Agree,Agree
